listing_link,Title,Ratings,Main_Bedroom,Main_Beds,Main_Baths
https://www.airbnb.com/rooms/1133168907289532053?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221368_P3Sd1gLYlW_Q1Asw&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Rental Unit In Dhaka , New , 4  ,, 4 
https://www.airbnb.com/rooms/1060172085813448345?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221368_P3LRNzPUAYl0hAyy&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Rental Unit In ???? ,, 3  , 3  , 3 
https://www.airbnb.com/rooms/723871146169525229?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221368_P3AWv9C9itJ7ohFE&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Serviced Apartment In Dhaka , 5.0 , 1  , 1  , 1  
https://www.airbnb.com/rooms/1003573582873523059?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-20&source_impression_id=p3_1718223144_P3qnExa-53uGsEb_&previous_page_section_name=1000&federated_search_id=e21661c4-d70b-4e76-9577-7cae378818ae,Rental Unit In Dhaka ,, 6  , 6  , 6 
https://www.airbnb.com/rooms/750392206412367691?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223144_P3uMu5M7d4se7sw1&previous_page_section_name=1000&federated_search_id=e21661c4-d70b-4e76-9577-7cae378818ae,Serviced Apartment In Dhaka ,, 1  , 1  ,  1
https://www.airbnb.com/rooms/1031706241984661881?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-20&source_impression_id=p3_1718223147_P3F7u1XOf4iTOCld&previous_page_section_name=1000&federated_search_id=d946b9a3-14ec-40ea-b68b-b4db09893f7f,Rental Unit In Dhaka ,, 3  , 10  , 3 
https://www.airbnb.com/rooms/810566347014346180?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-21&source_impression_id=p3_1718223149_P3VuDuidbl6JZt6H&previous_page_section_name=1000&federated_search_id=f5728474-574a-4193-adbe-688dcc024a66,Rental Unit In Dhaka ,, 5  ,, 5 
https://www.airbnb.com/rooms/750376035821459491?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-23&check_out=2024-06-28&source_impression_id=p3_1718223152_P3jvHAVq9W7RgfT-&previous_page_section_name=1000&federated_search_id=d82381e7-b943-446e-9ec1-3053b0f81395,Serviced Apartment In Dhaka ,, 1  ,, 1  
https://www.airbnb.com/rooms/775704323411484546?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-18&check_out=2024-06-23&source_impression_id=p3_1718221368_P3V3uRp7qJp76JXC&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Rental Unit In Dhaka , 5.0 , 2  , 2  , 2.5 
https://www.airbnb.com/rooms/1033818198116017726?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221368_P3IPuV6rXK0Phu9O&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Rental Unit In Dhaka , 4.40 , 3  , 3  , 3 
https://www.airbnb.com/rooms/1161685026636954044?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221368_P3kiiTWh8znwpU2V&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Rental Unit In Dhaka , New , 3  , 3  , 3 
https://www.airbnb.com/rooms/1155647882378280314?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221368_P3uC26glgo95r-8f&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Rental Unit In Dhaka , New , 1  , 1  , 1 
https://www.airbnb.com/rooms/904833983444445987?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221368_P33HII9rA5mCFXuC&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Rental Unit In Dhaka , 4.91 , 3  ,, 3 
https://www.airbnb.com/rooms/725121124763910039?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221368_P3-h8fSy2pDkDIAF&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Villa In Dhaka District ,, 2  , 2  , 3 
https://www.airbnb.com/rooms/560816284735509407?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718221368_P3y2qONiJnhGFlZa&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Rental Unit In Dhaka , 4.88 , 2  , 3  , 2 
https://www.airbnb.com/rooms/52308518?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718221368_P3KJo7op6k61RHOa&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Rental Unit In Dhaka , 4.81 , 3  ,, 3 
https://www.airbnb.com/rooms/797564301017068575?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-18&check_out=2024-06-23&source_impression_id=p3_1718221368_P3QVotDBMMDtYq9c&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Rental Unit In Dhaka , 4.77 , 2  , 2  , 2 
https://www.airbnb.com/rooms/1154253252135884551?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221368_P3jJgkpfZ5pJV7hr&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Home In Golaidanga , New , 3  , 3  , 2 
https://www.airbnb.com/rooms/635114896520838071?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221368_P3sfiYPJIchZaubo&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Condo In Dhaka , New , 3  , 3  , 3 
https://www.airbnb.com/rooms/1134565702271194224?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1883433136&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221368_P3md8uKFom2mYQBn&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Rental Unit In Dhaka , New , 1  , 1  , 1.5 
https://www.airbnb.com/rooms/790249036759431809?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718221368_P3pM_KHAtn5w2QhN&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,Rental Unit In Dhaka , 5.0 , 1  ,, 1  
https://www.airbnb.com/rooms/1076475473597355665?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221375_P3niv6_581zG7htz&previous_page_section_name=1000&federated_search_id=3e12101f-8047-4a7c-9b59-0bcb2f832564,Rental Unit In Dhaka , 4.17 , 3  ,, 2.5 
https://www.airbnb.com/rooms/42659167?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221376_P3ShzHZp-DFIBwNo&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Serviced Apartment In Dhaka , 4.79 , 1  , 1  , 1  
https://www.airbnb.com/rooms/1015190382865474357?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221377_P3I8LwitFmi55AjM&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Home In Bogura ,, 2  , 2  , 2 
https://www.airbnb.com/rooms/1173553761163707342?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1925493915&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221377_P3c5qZMyERwRlBX1&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Rental Unit In Dhaka , New , 1  , 4  , 1  
https://www.airbnb.com/rooms/1054740028140121056?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221377_P3TSvtR5cu-aq6EL&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Rental Unit In Dhaka ,, 3  ,, 3 
https://www.airbnb.com/rooms/1049962950316751093?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-01&check_out=2024-07-06&source_impression_id=p3_1718221377_P3Mt5KKxtRN3zT3p&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Rental Unit In Dhaka ,, 1  , 1  , 1 
https://www.airbnb.com/rooms/20011628?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221377_P3hdXJhTlXNIt6Nt&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Rental Unit In Dhaka , 4.81 , 1  ,, 1 
https://www.airbnb.com/rooms/47531072?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221377_P3jsolCKP9OsJ_DB&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Serviced Apartment In Dhaka , 4.25 , 1  , 1  , 1  
https://www.airbnb.com/rooms/1048360355341289341?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221377_P3YSo8UEQjvu3AkS&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Rental Unit In Dhaka District ,, 1  , 1  , 1 
https://www.airbnb.com/rooms/42618025?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718221377_P3y2MCnznjbszbdk&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Serviced Apartment In Dhaka , 4.86 , 1  , 1  , 2 
https://www.airbnb.com/rooms/802550470610096188?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1829296206&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718221377_P3oXXq1Gwz85IhWe&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Home In Dhaka , 5.0 , 1  ,, 1  
https://www.airbnb.com/rooms/683663184548472343?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1460477266&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221377_P3iAgxseA3xOMscN&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Home In Tangail ,, 1  ,, 1  
https://www.airbnb.com/rooms/40495703?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221377_P3PBog1CItvfjb4B&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Bed And Breakfast In Dhaka ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/978637676797618057?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-03&check_out=2024-07-08&source_impression_id=p3_1718221377_P3SFmHHGfqdUCrJP&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Home In Dhaka , 4.71 , 3  , 3  , 3 
https://www.airbnb.com/rooms/878215639650520743?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-09&check_out=2024-08-14&source_impression_id=p3_1718221377_P3kQDg4Gg1xe7PkL&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Rental Unit In Dhaka ,, 3  ,, 3 
https://www.airbnb.com/rooms/1176762466316882799?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221377_P3Y_N5KWNtzfg1NN&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Rental Unit In Dhaka , New , 2  , 2  , 1  
https://www.airbnb.com/rooms/1166212836503959142?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221377_P3gkA2fpYaTY-88G&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Rental Unit In Dhaka , New , 3  ,, 3 
https://www.airbnb.com/rooms/844715194901405907?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221377_P3ZgLgXi8RyglUjr&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Rental Unit In Dhaka ,, 3  , 3  , 4 
https://www.airbnb.com/rooms/9837162?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221377_P3O6OM-F8olpwQzX&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,Serviced Apartment In Dhaka , 4.81 , 1  , 1  , 1  
https://www.airbnb.com/rooms/740563806818712976?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221408_P3A3PLYRjuqIr5ou&previous_page_section_name=1000&federated_search_id=8b581713-d199-4e98-888f-1f3b0c384040,Bed And Breakfast In Alampur ,, 32  , 50  , 19 
https://www.airbnb.com/rooms/585204618606584010?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221408_P38FO5gSurSPTFie&previous_page_section_name=1000&federated_search_id=8b581713-d199-4e98-888f-1f3b0c384040,Hotel In Raiganj ,, 13  ,, 13  
https://www.airbnb.com/rooms/52567514?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1499608812&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221408_P3qKmExf3FuWgsKc&previous_page_section_name=1000&federated_search_id=8b581713-d199-4e98-888f-1f3b0c384040,Home In Kharia ,, 2  , 2  , 2.5  
https://www.airbnb.com/rooms/1004726077004461625?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1762516915&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223156_P3b93-qQ1qMLD-eV&previous_page_section_name=1000&federated_search_id=4f1089db-2de0-4403-a3dc-13212ceabaca,Rental Unit In Dhaka ,, 1  , 1  , 1 
https://www.airbnb.com/rooms/750315395368645069?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-23&check_out=2024-06-28&source_impression_id=p3_1718223156_P3m-U40F2qeybdbD&previous_page_section_name=1000&federated_search_id=4f1089db-2de0-4403-a3dc-13212ceabaca,Serviced Apartment In Dhaka ,, 2  , 2  , 2 
https://www.airbnb.com/rooms/1136482568418472657?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1885673502&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223159_P3B7ijMBBeysemgj&previous_page_section_name=1000&federated_search_id=0120a890-bcf4-4a09-84e1-354b1f6e7347,Rental Unit In Dhaka , New , 3  , 1  , 2 
https://www.airbnb.com/rooms/42089523?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223159_P3RIgXxdsXzQTDYu&previous_page_section_name=1000&federated_search_id=0120a890-bcf4-4a09-84e1-354b1f6e7347,Bed And Breakfast In Dhaka ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/942279911006432368?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223166_P3z6gzK1zH184GnA&previous_page_section_name=1000&federated_search_id=e048d77d-aaf9-4846-b742-2fde6b1946a6,Rental Unit In Dhaka ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/868631966949003668?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718222865_P3yN1nheXeLJ4KwE&previous_page_section_name=1000&federated_search_id=f9ee09e1-a6fc-4a98-a979-74a159e0fa38,Rental Unit In Dhaka , 4.80 , 3  , 3  , 3 
https://www.airbnb.com/rooms/862351579248717434?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1621017092&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222865_P39HwOlh3wdogsAH&previous_page_section_name=1000&federated_search_id=f9ee09e1-a6fc-4a98-a979-74a159e0fa38,Rental Unit In Dhaka ,, 2  , 2  , 2 
https://www.airbnb.com/rooms/1152789633156009159?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1903693799&search_mode=regular_search&check_in=2024-06-20&check_out=2024-06-25&source_impression_id=p3_1718222865_P3OFkUnVc9S94DjY&previous_page_section_name=1000&federated_search_id=f9ee09e1-a6fc-4a98-a979-74a159e0fa38,Rental Unit In Banani , New , 1  , 2  , 1  
